assists,gameDate,gameId,gamesPlayed,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,losses,opponentTeamAbbrev,otLosses,penaltyMinutes,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerWeight,points,savePctg,saves,shotsAgainst,shutouts,teamAbbrev,ties,timeOnIce,wins
0,2018-04-02T23:00:00Z,2017021227,1,1,0,0,0.0,0,EDM,0,0,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,1.0,22,22,1,MIN,0,3600,1
0,2018-04-02T23:00:00Z,2017021226,1,1,0,3,3.0777,1,WSH,0,0,CAN,1990-08-07,NB,34,2,2008,Jake,74,8474596,0,1,Allen,Jake Allen,CAN,G,L,203,0,0.909,30,33,0,STL,0,3509,0
0,2018-04-01T23:30:00Z,2017021221,1,1,0,1,1.0055,0,PIT,0,0,DEU,1991-11-25,,112,4,2010,Philipp,73,8475831,0,1,Grubauer,Philipp Grubauer,DEU,G,L,191,0,0.9729,36,37,0,WSH,0,3580,1
0,2018-04-01T23:30:00Z,2017021221,1,1,0,3,3.0243,1,WSH,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.9117,31,34,0,PIT,0,3571,0
0,2018-04-01T23:00:00Z,2017021220,1,1,0,1,1.0013,0,MTL,0,2,USA,1989-07-04,NY,,,,Keith,75,8476234,0,1,Kinkaid,Keith Kinkaid,USA,G,L,195,0,0.9615,25,26,0,NJD,0,3595,1
0,2018-04-01T23:00:00Z,2017021220,1,1,0,2,2.0264,1,NJD,0,0,CAN,1987-08-16,BC,5,1,2005,Carey,75,8471679,0,1,Price,Carey Price,CAN,G,L,215,0,0.9375,30,32,0,MTL,0,3553,0
0,2018-04-01T22:00:00Z,2017021219,1,1,0,4,4.0472,1,NSH,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,0.84,21,25,0,TBL,0,3558,0
0,2018-04-01T22:00:00Z,2017021222,1,1,0,4,3.8982,0,ANA,1,0,CAN,1988-08-07,QC,11,1,2006,Jonathan,72,8473541,0,1,Bernier,Jonathan Bernier,CAN,G,L,184,0,0.9047,38,42,0,COL,0,3694,0
0,2018-04-01T22:00:00Z,2017021222,1,0,0,2,2.8869,0,COL,0,0,USA,1980-07-17,MI,138,5,1999,Ryan,75,8468011,0,1,Miller,Ryan Miller,USA,G,L,173,0,0.9047,19,21,0,ANA,0,2494,1
1,2018-04-01T22:00:00Z,2017021219,1,1,0,1,1.0,0,TBL,0,0,FIN,1995-04-19,,99,4,2013,Juuse,71,8477424,0,1,Saros,Juuse Saros,FIN,G,L,180,1,0.9666,29,30,0,NSH,0,3600,1
0,2018-04-01T22:00:00Z,2017021222,1,1,0,1,3.0025,0,COL,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.9,9,10,0,ANA,0,1199,0
0,2018-04-01T16:30:00Z,2017021218,1,1,0,3,2.8301,0,BOS,0,0,CZE,1992-02-14,,141,5,2010,Petr,74,8475852,0,1,Mrazek,Petr Mrazek,CZE,G,L,181,0,0.923,36,39,0,PHI,0,3816,1
0,2018-04-01T16:30:00Z,2017021218,1,1,0,4,3.8709,0,PHI,1,0,KAZ,1986-05-07,,206,7,2004,Anton,71,8471418,0,1,Khudobin,Anton Khudobin,RUS,G,L,195,0,0.8333,20,24,0,BOS,0,3720,0
0,2018-04-01T00:00:00Z,2017021216,1,1,0,3,11.6379,1,CGY,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.5714,4,7,0,EDM,0,928,0
0,2018-04-01T00:00:00Z,2017021216,1,0,0,0,0.0,0,CGY,0,0,USA,1985-02-13,IL,6,1,2004,Al,74,8471219,0,1,Montoya,Al Montoya,USA,G,L,201,0,1.0,13,13,0,EDM,0,2594,0
0,2018-04-01T00:00:00Z,2017021216,1,1,0,2,2.0,0,EDM,0,2,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,0,0.9444,34,36,0,CGY,0,3600,1
0,2018-03-31T23:30:00Z,2017021217,1,1,0,2,2.0,0,SJS,0,0,CAN,1984-11-28,QC,1,1,2003,Marc-Andre,74,8470594,0,1,Fleury,Marc-Andre Fleury,CAN,G,L,180,0,0.9354,29,31,0,VGK,0,3600,1
0,2018-03-31T23:30:00Z,2017021217,1,1,0,3,3.0673,1,VGK,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.921,35,38,0,SJS,0,3521,0
0,2018-03-31T23:00:00Z,2017021209,1,1,0,1,1.0008,0,TOR,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.9655,28,29,0,WPG,0,3597,1
0,2018-03-31T23:00:00Z,2017021214,1,1,0,1,1.0109,0,MIN,0,0,FIN,1983-11-16,,2,1,2002,Kari,76,8470140,0,1,Lehtonen,Kari Lehtonen,FIN,G,L,209,0,0.9705,33,34,0,DAL,0,3561,1
0,2018-03-31T23:00:00Z,2017021209,1,1,0,3,3.0874,1,WPG,0,0,CAN,1983-05-23,ON,176,6,2002,Curtis,74,8470147,0,1,McElhinney,Curtis McElhinney,CAN,G,L,200,0,0.8965,26,29,0,TOR,0,3498,0
0,2018-03-31T23:00:00Z,2017021213,1,0,0,1,3.5156,0,BUF,0,0,FIN,1995-04-19,,99,4,2013,Juuse,71,8477424,0,1,Saros,Juuse Saros,FIN,G,L,180,0,0.8571,6,7,0,NSH,0,1024,0
0,2018-03-31T23:00:00Z,2017021211,1,1,0,2,2.0,0,MTL,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.923,24,26,0,PIT,0,3600,1
0,2018-03-31T23:00:00Z,2017021213,1,1,0,6,9.0,1,BUF,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.7931,23,29,0,NSH,0,2400,0
0,2018-03-31T23:00:00Z,2017021210,1,1,0,4,4.1049,1,NJD,0,0,DEU,1986-01-29,,94,3,2004,Thomas,73,8471306,0,1,Greiss,Thomas Greiss,DEU,G,L,227,0,0.8857,31,35,0,NYI,0,3508,0
0,2018-03-31T23:00:00Z,2017021211,1,1,0,5,5.0,1,PIT,0,0,FIN,1983-08-29,,,,,Antti,74,8474550,0,1,Niemi,Antti Niemi,FIN,G,L,215,0,0.8484,28,33,0,MTL,0,3600,0
0,2018-03-31T23:00:00Z,2017021212,1,1,0,1,1.0,0,CAR,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.9756,40,41,0,NYR,0,3600,1
0,2018-03-31T23:00:00Z,2017021212,1,1,0,2,2.0942,1,NYR,0,0,CAN,1984-02-29,SK,25,1,2002,Cam,73,8470320,0,1,Ward,Cam Ward,CAN,G,L,185,0,0.9,18,20,0,CAR,0,3438,0
0,2018-03-31T23:00:00Z,2017021213,1,1,0,4,4.0,0,NSH,0,0,CAN,1986-06-10,SK,125,5,2006,Chad,75,8473434,0,1,Johnson,Chad Johnson,CAN,G,L,197,0,0.8888,32,36,0,BUF,0,3600,1
0,2018-03-31T23:00:00Z,2017021210,1,1,0,3,3.0,0,NYI,0,0,USA,1989-07-04,NY,,,,Keith,75,8476234,0,1,Kinkaid,Keith Kinkaid,USA,G,L,195,0,0.9,27,30,0,NJD,0,3600,1
0,2018-03-31T23:00:00Z,2017021214,1,1,0,3,3.0699,1,DAL,0,2,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,0.9142,32,35,0,MIN,0,3518,0
0,2018-03-31T22:00:00Z,2017021215,1,1,0,2,5.0314,1,ARI,0,0,CAN,1990-08-07,NB,34,2,2008,Jake,74,8474596,0,1,Allen,Jake Allen,CAN,G,L,203,0,0.8571,12,14,0,STL,0,1431,0
0,2018-03-31T22:00:00Z,2017021215,1,0,0,4,6.639,0,ARI,0,0,CAN,1985-12-19,ON,,,,Carter,73,8475622,0,1,Hutton,Carter Hutton,CAN,G,L,202,0,0.7894,15,19,0,STL,0,2169,0
0,2018-03-31T22:00:00Z,2017021215,1,1,0,0,0.0,0,STL,0,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,1.0,34,34,1,ARI,0,3600,1
0,2018-03-31T18:00:00Z,2017021207,1,1,0,2,2.0089,1,DET,0,0,USA,1990-04-27,MA,,,,Mike,74,8477237,0,1,Condon,Mike Condon,USA,G,L,195,0,0.9259,25,27,0,OTT,0,3584,0
0,2018-03-31T18:00:00Z,2017021207,1,1,0,0,0.0,0,OTT,0,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,1.0,31,31,1,DET,0,3600,1
0,2018-03-31T17:00:00Z,2017021208,1,1,0,5,4.971,0,VAN,1,0,FIN,1994-04-28,,62,3,2012,Joonas,75,8476914,0,1,Korpisalo,Joonas Korpisalo,FIN,G,L,182,0,0.8275,24,29,0,CBJ,0,3621,0
0,2018-03-31T17:00:00Z,2017021208,1,1,0,4,3.9119,0,CBJ,0,0,USA,1995-12-08,CA,36,2,2014,Thatcher,76,8477967,0,1,Demko,Thatcher Demko,USA,G,L,192,0,0.8666,26,30,0,VAN,0,3681,1
0,2018-03-31T17:00:00Z,2017021206,1,1,0,1,1.0,0,FLA,0,0,FIN,1987-03-10,,21,1,2005,Tuukka,75,8471695,0,1,Rask,Tuukka Rask,FIN,G,L,176,0,0.9677,30,31,0,BOS,0,3600,1
0,2018-03-31T17:00:00Z,2017021206,1,1,0,5,8.2116,1,BOS,0,0,CAN,1988-03-15,MB,99,4,2006,James,74,8473503,0,1,Reimer,James Reimer,CAN,G,L,217,0,0.7916,19,24,0,FLA,0,2192,0
0,2018-03-31T17:00:00Z,2017021206,1,0,0,0,0.0,0,BOS,0,0,CAN,1979-04-04,QC,4,1,1997,Roberto,75,8466141,0,1,Luongo,Roberto Luongo,CAN,G,L,217,0,1.0,9,9,0,FLA,0,1408,0
0,2018-03-30T23:30:00Z,2017021205,1,1,0,4,3.9757,0,VGK,1,0,CAN,1990-08-07,NB,34,2,2008,Jake,74,8474596,0,1,Allen,Jake Allen,CAN,G,L,203,0,0.8461,22,26,0,STL,0,3622,0
0,2018-03-30T23:30:00Z,2017021205,1,1,0,3,2.9941,0,STL,0,2,CAN,1993-12-21,ON,24,1,2012,Malcolm,74,8476876,0,1,Subban,Malcolm Subban,CAN,G,L,200,0,0.875,21,24,0,VGK,0,3607,1
0,2018-03-30T23:00:00Z,2017021204,1,1,0,1,0.9275,0,LAK,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.9655,28,29,0,ANA,0,3881,1
0,2018-03-30T23:00:00Z,2017021203,1,1,0,5,5.0,1,COL,0,2,USA,1994-06-20,CA,,,,Collin,74,8480420,0,1,Delia,Collin Delia,USA,G,L,200,0,0.8611,31,36,0,CHI,0,3600,0
0,2018-03-30T23:00:00Z,2017021202,1,1,0,3,3.0235,1,CAR,0,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.8965,26,29,0,WSH,0,3572,0
0,2018-03-30T23:00:00Z,2017021201,1,1,0,3,3.0,0,NYR,0,0,CAN,1992-03-06,QC,138,5,2010,Louis,75,8475839,0,1,Domingue,Louis Domingue,CAN,G,R,210,0,0.9032,28,31,0,TBL,0,3600,1
0,2018-03-30T23:00:00Z,2017021203,1,1,0,0,0.0,0,CHI,0,0,RUS,1988-04-27,,23,1,2006,Semyon,74,8473575,0,1,Varlamov,Semyon Varlamov,RUS,G,L,209,0,1.0,30,30,0,COL,0,3211,1
0,2018-03-30T23:00:00Z,2017021200,1,1,0,5,5.1457,1,TOR,0,0,FIN,1992-12-27,,49,2,2011,Christopher,73,8476444,0,1,Gibson,Christopher Gibson,FIN,G,L,188,0,0.8437,27,32,0,NYI,0,3498,0
0,2018-03-30T23:00:00Z,2017021201,1,1,0,6,6.0521,1,TBL,0,0,CZE,1987-08-31,,41,2,2005,Ondrej,75,8471715,0,1,Pavelec,Ondrej Pavelec,CZE,G,L,212,0,0.8775,43,49,0,NYR,0,3569,0
0,2018-03-30T23:00:00Z,2017021204,1,1,0,2,1.8551,0,ANA,1,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,0.9393,31,33,0,LAK,0,3881,0
0,2018-03-30T23:00:00Z,2017021203,1,0,0,0,0.0,0,CHI,0,0,CAN,1988-08-07,QC,11,1,2006,Jonathan,72,8473541,0,1,Bernier,Jonathan Bernier,CAN,G,L,184,0,1.0,3,3,0,COL,0,385,0
0,2018-03-30T23:00:00Z,2017021200,1,1,0,4,4.0044,0,NYI,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.8787,29,33,0,TOR,0,3596,1
0,2018-03-30T23:00:00Z,2017021202,1,1,0,1,1.0,0,WSH,0,0,USA,1988-12-22,VA,153,6,2007,Scott,78,8474152,0,1,Darling,Scott Darling,USA,G,L,232,0,0.9523,20,21,0,CAR,0,3600,1
0,2018-03-29T23:30:00Z,2017021199,1,1,0,2,2.0,0,ARI,0,0,USA,1992-01-09,MI,11,1,2010,Jack,74,8475789,0,1,Campbell,Jack Campbell,USA,G,L,197,0,0.909,20,22,0,LAK,0,3600,1
0,2018-03-29T23:30:00Z,2017021199,1,1,0,3,3.0586,1,LAK,0,0,CAN,1990-05-05,SK,161,6,2009,Darcy,77,8475311,0,1,Kuemper,Darcy Kuemper,CAN,G,L,215,0,0.9117,31,34,0,ARI,0,3531,0
0,2018-03-29T23:30:00Z,2017021193,1,1,0,3,2.782,0,OTT,1,0,CAN,1988-03-15,MB,99,4,2006,James,74,8473503,0,1,Reimer,James Reimer,CAN,G,L,217,0,0.9,27,30,0,FLA,0,3882,0
0,2018-03-29T23:30:00Z,2017021196,1,0,0,0,0.0,0,WPG,0,0,,1982-01-17,,,,,Scott,,8479138,0,1,Foster,Scott Foster,,G,,,0,1.0,7,7,0,CHI,0,841,0
0,2018-03-29T23:30:00Z,2017021196,1,1,0,2,2.6096,0,WPG,0,0,USA,1994-06-20,CA,,,,Collin,74,8480420,0,1,Delia,Collin Delia,USA,G,L,200,0,0.9259,25,27,0,CHI,0,2759,1
0,2018-03-29T23:30:00Z,2017021196,1,1,0,6,6.0,1,CHI,0,0,CAN,1995-07-06,AB,59,2,2013,Eric,73,8477480,0,1,Comrie,Eric Comrie,CAN,G,L,175,0,0.8571,36,42,0,WPG,0,3600,0
0,2018-03-29T23:30:00Z,2017021193,1,1,0,2,1.8537,0,FLA,0,0,USA,1981-05-21,IL,73,3,2001,Craig,74,8467950,0,1,Anderson,Craig Anderson,USA,G,L,185,0,0.923,24,26,0,OTT,0,3884,1
0,2018-03-29T23:00:00Z,2017021192,1,1,0,3,2.9842,0,NJD,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.9032,28,31,0,PIT,0,3619,1
0,2018-03-29T23:00:00Z,2017021191,1,0,0,3,9.1293,1,DET,0,0,CAN,1986-06-10,SK,125,5,2006,Chad,75,8473434,0,1,Johnson,Chad Johnson,CAN,G,L,197,0,0.75,9,12,0,BUF,0,1183,0
0,2018-03-29T23:00:00Z,2017021191,1,1,0,3,4.5,0,DET,0,0,SWE,1991-07-24,,46,2,2009,Robin,76,8475215,0,1,Lehner,Robin Lehner,SWE,G,L,245,0,0.85,17,20,0,BUF,0,2400,0
0,2018-03-29T23:00:00Z,2017021195,1,1,0,4,4.1534,1,MIN,0,0,FIN,1983-11-16,,2,1,2002,Kari,76,8470140,0,1,Lehtonen,Kari Lehtonen,FIN,G,L,209,0,0.8095,17,21,0,DAL,0,3467,0
0,2018-03-29T23:00:00Z,2017021198,1,1,0,2,2.0495,1,VAN,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.9333,28,30,0,EDM,0,3513,0
0,2018-03-29T23:00:00Z,2017021194,1,1,0,4,4.1331,1,NSH,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.8709,27,31,0,SJS,0,3484,0
0,2018-03-29T23:00:00Z,2017021194,1,1,0,3,3.0041,0,SJS,0,0,FIN,1995-04-19,,99,4,2013,Juuse,71,8477424,0,1,Saros,Juuse Saros,FIN,G,L,180,0,0.9285,39,42,0,NSH,0,3595,1
0,2018-03-29T23:00:00Z,2017021192,1,1,0,4,3.9933,0,PIT,1,0,USA,1989-07-04,NY,,,,Keith,75,8476234,0,1,Kinkaid,Keith Kinkaid,USA,G,L,195,0,0.8857,31,35,0,NJD,0,3606,0
0,2018-03-29T23:00:00Z,2017021190,1,1,0,2,2.0,0,TBL,0,4,FIN,1987-03-10,,21,1,2005,Tuukka,75,8471695,0,1,Rask,Tuukka Rask,FIN,G,L,176,0,0.9285,26,28,0,BOS,0,3600,1
0,2018-03-29T23:00:00Z,2017021197,1,1,0,1,1.0,0,CGY,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,0,0.9736,37,38,0,CBJ,0,3600,1
0,2018-03-29T23:00:00Z,2017021197,1,1,0,5,5.0,1,CBJ,0,0,USA,1994-01-22,NH,75,3,2012,Jon,78,8476903,0,1,Gillies,Jon Gillies,USA,G,L,223,0,0.8214,23,28,0,CGY,0,3600,0
0,2018-03-29T23:00:00Z,2017021198,1,1,0,1,1.003,0,EDM,0,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,0,0.9722,35,36,0,VAN,0,3589,1
0,2018-03-29T23:00:00Z,2017021190,1,1,0,3,3.0742,1,BOS,0,2,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,0.8965,26,29,0,TBL,0,3513,0
0,2018-03-29T23:00:00Z,2017021191,1,1,0,3,3.0125,0,BUF,0,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.9062,29,32,0,DET,0,3585,1
0,2018-03-29T23:00:00Z,2017021195,1,1,0,2,2.0,0,DAL,0,0,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,0.9354,29,31,0,MIN,0,3600,1
0,2018-03-29T00:00:00Z,2017021187,1,1,0,3,2.9702,0,WSH,1,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.909,30,33,0,NYR,0,3636,0
0,2018-03-29T00:00:00Z,2017021188,1,1,0,1,2.1339,0,COL,0,0,CZE,1988-03-23,,34,2,2006,Michal,73,8473607,0,1,Neuvirth,Michal Neuvirth,CZE,G,L,209,0,0.909,10,11,0,PHI,0,1687,1
0,2018-03-29T00:00:00Z,2017021188,1,0,0,0,0.0,0,COL,0,0,CZE,1992-02-14,,141,5,2010,Petr,74,8475852,0,1,Mrazek,Petr Mrazek,CZE,G,L,181,0,1.0,17,17,0,PHI,0,1891,0
0,2018-03-29T00:00:00Z,2017021188,1,1,0,2,2.0559,1,PHI,0,0,CAN,1988-02-11,BC,,,,Andrew,74,8477202,0,1,Hammond,Andrew Hammond,CAN,G,L,215,0,0.9393,31,33,0,COL,0,3502,0
0,2018-03-29T00:00:00Z,2017021187,1,1,0,2,1.995,0,NYR,0,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.9459,35,37,0,WSH,0,3609,1
0,2018-03-28T23:30:00Z,2017021186,1,1,0,4,4.1154,1,TOR,0,0,CAN,1979-04-04,QC,4,1,1997,Roberto,75,8466141,0,1,Luongo,Roberto Luongo,CAN,G,L,217,0,0.8857,31,35,0,FLA,0,3499,0
0,2018-03-28T23:30:00Z,2017021186,1,1,0,3,3.0016,0,FLA,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.909,30,33,0,TOR,0,3598,1
0,2018-03-28T23:00:00Z,2017021189,1,1,0,3,3.1105,1,ARI,0,0,CAN,1984-11-28,QC,1,1,2003,Marc-Andre,74,8470594,0,1,Fleury,Marc-Andre Fleury,CAN,G,L,180,0,0.9062,29,32,0,VGK,0,3472,0
0,2018-03-28T23:00:00Z,2017021189,1,1,0,2,2.0,0,VGK,0,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,0.931,27,29,0,ARI,0,3600,1
0,2018-03-27T23:30:00Z,2017021183,1,1,0,3,2.967,0,DAL,1,0,CZE,1992-02-14,,141,5,2010,Petr,74,8475852,0,1,Mrazek,Petr Mrazek,CZE,G,L,181,0,0.8695,20,23,0,PHI,0,3640,0
0,2018-03-27T23:30:00Z,2017021178,1,1,0,4,4.1013,1,NYI,0,0,USA,1990-04-27,MA,,,,Mike,74,8477237,0,1,Condon,Mike Condon,USA,G,L,195,0,0.8709,27,31,0,OTT,0,3511,0
0,2018-03-27T23:30:00Z,2017021179,1,1,0,2,2.0139,0,PIT,0,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.9166,22,24,0,DET,0,3575,1
0,2018-03-27T23:30:00Z,2017021179,1,1,0,4,4.1714,1,DET,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.84,21,25,0,PIT,0,3452,0
0,2018-03-27T23:30:00Z,2017021183,1,1,0,2,1.978,0,PHI,0,2,FIN,1983-11-16,,2,1,2002,Kari,76,8470140,0,1,Lehtonen,Kari Lehtonen,FIN,G,L,209,0,0.9393,31,33,0,DAL,0,3640,1
0,2018-03-27T23:30:00Z,2017021178,1,1,0,3,3.0066,0,OTT,0,0,SVK,1985-05-13,,271,9,2003,Jaroslav,71,8470860,0,1,Halak,Jaroslav Halak,SVK,G,L,183,0,0.9166,33,36,0,NYI,0,3592,1
0,2018-03-27T23:00:00Z,2017021180,1,1,0,2,1.9184,0,SJS,0,0,CAN,1990-08-07,NB,34,2,2008,Jake,74,8474596,0,1,Allen,Jake Allen,CAN,G,L,203,0,0.9166,22,24,0,STL,0,3753,1
0,2018-03-27T23:00:00Z,2017021182,1,1,0,4,3.6923,0,BOS,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.875,28,32,0,WPG,0,3900,1
0,2018-03-27T23:00:00Z,2017021181,1,1,0,1,0.923,0,NSH,1,2,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,0.9655,28,29,0,MIN,0,3900,0
0,2018-03-27T23:00:00Z,2017021177,1,1,0,3,3.0041,0,CAR,0,0,USA,1989-07-04,NY,,,,Keith,75,8476234,0,1,Kinkaid,Keith Kinkaid,USA,G,L,195,0,0.9117,31,34,0,NJD,0,3595,1
0,2018-03-27T23:00:00Z,2017021184,1,1,0,5,11.3636,1,CBJ,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.7222,13,18,0,EDM,0,1584,0
0,2018-03-27T23:00:00Z,2017021184,1,0,0,2,3.6235,0,CBJ,0,0,CAN,1993-03-23,BC,164,6,2011,Laurent,75,8476316,0,1,Brossoit,Laurent Brossoit,CAN,G,L,204,0,0.7777,7,9,0,EDM,0,1987,0
0,2018-03-27T23:00:00Z,2017021184,1,1,0,3,3.0,0,EDM,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,0,0.88,22,25,0,CBJ,0,3600,1
0,2018-03-27T23:00:00Z,2017021181,1,1,0,1,0.9292,0,MIN,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.9565,22,23,0,NSH,0,3874,1
0,2018-03-27T23:00:00Z,2017021182,1,1,0,4,3.7218,0,WPG,1,0,KAZ,1986-05-07,,206,7,2004,Anton,71,8471418,0,1,Khudobin,Anton Khudobin,RUS,G,L,195,0,0.875,28,32,0,BOS,0,3869,0
0,2018-03-27T23:00:00Z,2017021177,1,1,0,4,4.0967,1,NJD,0,0,USA,1988-12-22,VA,153,6,2007,Scott,78,8474152,0,1,Darling,Scott Darling,USA,G,L,232,0,0.9111,41,45,0,CAR,0,3515,0
0,2018-03-27T23:00:00Z,2017021180,1,1,0,3,2.89,0,STL,1,0,CAN,1989-05-04,AB,,,,Aaron,72,8477180,0,1,Dell,Aaron Dell,CAN,G,L,200,0,0.9062,29,32,0,SJS,0,3737,0
0,2018-03-27T23:00:00Z,2017021185,1,1,0,1,1.0058,0,ANA,0,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,0,0.9583,23,24,0,VAN,0,3579,1
0,2018-03-27T23:00:00Z,2017021185,1,1,0,3,3.1505,1,VAN,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.8965,26,29,0,ANA,0,3428,0
0,2018-03-26T23:30:00Z,2017021174,1,1,0,3,2.7692,0,CHI,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.9032,28,31,0,SJS,0,3900,1
0,2018-03-26T23:30:00Z,2017021174,1,1,0,3,2.7706,0,SJS,1,0,SWE,1992-11-27,,188,7,2011,Anton,75,8476341,0,1,Forsberg,Anton Forsberg,SWE,G,L,192,0,0.921,35,38,0,CHI,0,3898,0
0,2018-03-26T23:30:00Z,2017021173,1,1,0,1,1.0,0,TBL,0,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,0.95,19,20,0,ARI,0,3600,1
0,2018-03-26T23:30:00Z,2017021170,1,1,0,3,20.2247,1,WSH,0,0,BGR,1996-02-10,,,,,Alexandar,73,8480382,0,1,Georgiev,Alexandar Georgiev,RUS,G,L,180,0,0.5,3,6,0,NYR,0,534,0
0,2018-03-26T23:30:00Z,2017021176,1,1,0,0,0.0,0,CGY,0,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,1.0,23,23,1,LAK,0,3584,1
