faceoffWinPctg,faceoffsLost,faceoffsWon,gameDate,gameId,gameLocationCode,gamesPlayed,goalsAgainst,goalsFor,losses,opponentTeamAbbrev,otLosses,penaltyKillPctg,points,ppGoalsAgainst,ppGoalsFor,ppOpportunities,ppPctg,shNumTimes,shootoutGamesLost,shootoutGamesWon,shotsAgainst,shotsFor,teamAbbrev,teamId,ties,wins
0.4153,38,27,2017-10-07T23:00:00Z,2017020021,H,1,0,4,0,NSH,0,1.0,2,0,0,5,0.0,5,0,0,26,34,PIT,5,0,1
0.3684,36,21,2018-01-14T00:00:00Z,2017020676,R,1,2,3,0,VGK,0,1.0,2,0,0,3,0.0,6,0,0,36,30,EDM,22,0,1
0.5223,32,35,2018-02-11T00:00:00Z,2017020849,H,1,0,3,0,CHI,0,1.0,2,0,1,4,0.25,4,0,0,44,19,MIN,30,0,1
0.4838,32,30,2017-10-28T17:00:00Z,2017020155,R,1,2,3,0,BUF,0,0.8,2,1,0,3,0.0,5,0,0,33,31,SJS,28,0,1
0.3673,31,18,2018-02-08T01:00:00Z,2017020824,R,1,1,6,0,NYR,0,1.0,2,0,0,2,0.0,2,0,0,22,34,BOS,6,0,1
0.3378,49,25,2017-10-14T23:00:00Z,2017020070,R,1,4,5,0,MIN,0,0.3333,2,2,0,3,0.0,3,0,0,21,35,CBJ,29,0,1
0.3939,40,26,2017-10-10T23:00:00Z,2017020040,R,1,1,2,0,CAR,0,1.0,2,0,0,3,0.0,3,0,0,38,27,CBJ,29,0,1
0.5675,32,42,2017-11-30T00:30:00Z,2017020377,H,1,2,3,0,TBL,0,0.5,2,1,0,2,0.0,2,0,0,21,36,BOS,6,0,1
0.4857,36,34,2017-10-28T23:00:00Z,2017020156,R,1,1,2,0,BOS,0,1.0,2,0,0,2,0.0,2,0,0,30,30,LAK,26,0,1
0.459,33,28,2018-02-17T21:00:00Z,2017020900,H,1,3,6,0,MTL,0,0.5,2,1,1,2,0.5,2,0,0,33,34,VGK,54,0,1
0.5303,31,35,2018-02-16T00:30:00Z,2017020883,H,1,1,4,0,DET,0,0.6666,2,1,2,4,0.5,3,0,0,39,32,TBL,14,0,1
0.5714,24,32,2017-12-10T00:00:00Z,2017020451,H,1,0,1,0,ARI,0,1.0,2,0,0,2,0.0,4,0,0,35,34,CBJ,29,0,1
0.4754,32,29,2017-12-08T00:00:00Z,2017020436,R,1,1,4,0,VAN,0,1.0,2,0,2,6,0.3333,2,0,0,37,26,PHI,4,0,1
0.4583,39,33,2018-01-16T00:30:00Z,2017020686,R,1,4,5,0,MTL,0,0.75,2,1,0,2,0.0,4,0,0,56,24,NYI,2,0,1
0.5151,32,34,2018-03-24T17:00:00Z,2017021152,H,1,1,5,0,CGY,0,1.0,2,0,0,3,0.0,4,0,0,38,33,SJS,28,0,1
0.4677,33,29,2018-02-01T01:00:00Z,2017020774,H,1,1,1,0,SJS,0,1.0,2,0,0,3,0.0,2,0,1,31,44,DET,17,0,1
0.5454,25,30,2017-12-15T00:00:00Z,2017020480,H,1,1,2,0,BUF,0,1.0,2,0,0,2,0.0,1,0,0,20,27,PHI,4,0,1
0.5454,30,36,2018-03-20T23:30:00Z,2017021131,H,1,2,6,0,NJD,0,1.0,2,0,2,2,1.0,4,0,0,28,25,SJS,28,0,1
0.6811,22,47,2017-10-10T23:00:00Z,2017020045,H,1,2,5,0,ARI,0,1.0,2,0,1,3,0.3333,3,0,0,33,28,VGK,54,0,1
0.362,37,21,2017-11-24T21:00:00Z,2017020335,R,1,4,5,0,PHI,0,1.0,2,0,1,3,0.3333,1,0,0,30,37,NYI,2,0,1
0.5423,27,32,2018-04-05T23:30:00Z,2017021252,H,1,2,4,0,COL,0,0.0,2,1,1,2,0.5,1,0,0,25,36,SJS,28,0,1
0.4833,31,29,2017-11-04T23:00:00Z,2017020202,H,1,4,4,0,CBJ,0,1.0,2,0,1,3,0.3333,4,0,1,34,36,TBL,14,0,1
0.5151,32,34,2018-03-14T23:00:00Z,2017021081,R,1,3,8,0,VGK,0,0.6,2,2,1,2,0.5,5,0,0,42,28,NJD,1,0,1
0.4833,31,29,2017-11-23T00:00:00Z,2017020322,R,1,2,2,0,NJD,0,0.6666,2,1,0,4,0.0,3,0,1,42,29,BOS,6,0,1
0.5322,29,33,2018-03-29T00:00:00Z,2017021187,H,1,2,3,0,NYR,0,0.8,2,1,0,3,0.0,5,0,0,37,33,WSH,15,0,1
0.5084,29,30,2018-02-19T19:00:00Z,2017020914,R,1,1,2,0,CGY,0,0.6666,2,1,0,2,0.0,3,0,0,29,32,BOS,6,0,1
0.5352,33,38,2018-02-20T00:00:00Z,2017020915,H,1,2,5,0,OTT,0,0.6666,2,1,2,5,0.4,3,0,0,38,41,NSH,18,0,1
0.5686,22,29,2018-02-21T00:00:00Z,2017020920,H,1,2,3,0,MTL,0,0.0,2,0,1,3,0.3333,0,0,0,27,33,PHI,4,0,1
0.365,40,23,2018-01-23T00:00:00Z,2017020726,R,1,2,4,0,TOR,0,1.0,2,0,0,0,0.0,3,0,0,31,27,COL,21,0,1
0.6078,20,31,2018-03-16T23:00:00Z,2017021094,R,1,2,4,0,COL,0,1.0,2,0,0,4,0.0,4,0,0,35,28,NSH,18,0,1
0.4067,35,24,2018-04-03T23:30:00Z,2017021232,R,1,4,5,0,MTL,0,0.8,2,1,1,2,0.5,5,0,0,40,32,WPG,52,0,1
0.5396,29,34,2018-02-23T00:00:00Z,2017020930,H,1,3,3,0,NYI,0,1.0,2,0,0,3,0.0,2,0,1,35,31,TOR,10,0,1
0.6197,27,44,2018-03-03T00:00:00Z,2017020994,H,1,3,4,0,DET,0,0.0,2,1,0,3,0.0,1,0,0,33,42,WPG,52,0,1
0.431,33,25,2017-12-02T00:00:00Z,2017020393,R,1,1,4,0,STL,0,0.8,2,1,0,4,0.0,5,0,0,40,28,LAK,26,0,1
0.4761,33,30,2018-03-20T23:00:00Z,2017021121,H,1,1,4,0,PIT,0,1.0,2,0,1,5,0.2,1,0,0,37,40,NYI,2,0,1
0.55,27,33,2018-01-13T18:00:00Z,2017020671,H,1,1,4,0,DET,0,0.8571,2,1,2,5,0.4,7,0,0,30,36,PIT,5,0,1
0.7076,19,46,2017-12-17T00:00:00Z,2017020498,H,1,0,3,0,MTL,0,1.0,2,0,0,3,0.0,1,0,0,28,38,OTT,9,0,1
0.4615,35,30,2018-02-26T00:00:00Z,2017020961,H,1,2,3,0,SJS,0,1.0,2,0,0,3,0.0,1,0,0,28,41,MIN,30,0,1
0.5,29,29,2017-10-19T23:00:00Z,2017020103,R,1,4,5,0,ARI,0,1.0,2,0,1,2,0.5,4,0,0,31,30,DAL,25,0,1
0.5573,27,34,2017-12-31T22:00:00Z,2017020600,R,1,0,5,0,EDM,0,1.0,2,0,2,3,0.6666,2,0,0,35,38,WPG,52,0,1
0.5846,27,38,2017-10-31T23:00:00Z,2017020178,H,1,4,6,0,VGK,0,1.0,2,0,2,5,0.4,3,0,0,34,38,NYR,3,0,1
0.4489,27,22,2017-11-29T00:00:00Z,2017020371,H,1,2,2,0,CAR,0,1.0,2,0,0,1,0.0,1,0,1,31,38,CBJ,29,0,1
0.4821,29,27,2018-02-17T19:00:00Z,2017020897,H,1,0,1,0,EDM,0,1.0,2,0,0,4,0.0,2,0,0,40,32,ARI,53,0,1
0.4202,40,29,2017-11-19T00:00:00Z,2017020300,R,1,1,2,0,PIT,0,1.0,2,0,2,5,0.4,3,0,0,36,38,CHI,16,0,1
0.5454,30,36,2018-03-16T23:00:00Z,2017021092,H,1,3,6,0,NYI,0,0.4,2,3,3,8,0.375,5,0,0,25,31,WSH,15,0,1
0.5223,32,35,2017-10-27T23:30:00Z,2017020153,R,1,1,2,0,CHI,0,1.0,2,0,1,6,0.1666,6,0,0,44,30,NSH,18,0,1
0.5454,25,30,2017-11-23T00:00:00Z,2017020319,R,1,4,5,0,BUF,0,1.0,2,0,2,3,0.6666,3,0,0,34,32,MIN,30,0,1
0.4444,30,24,2018-03-04T18:00:00Z,2017021010,H,1,3,6,0,CHI,0,1.0,2,0,1,2,0.5,2,0,0,40,31,ANA,24,0,1
0.5,27,27,2017-11-09T01:00:00Z,2017020233,H,1,2,4,0,BOS,0,1.0,2,0,0,1,0.0,4,0,0,33,33,NYR,3,0,1
0.6034,23,35,2017-12-28T00:00:00Z,2017020566,H,1,3,4,0,EDM,0,1.0,2,0,0,4,0.0,1,0,0,25,39,WPG,52,0,1
0.4776,35,32,2017-11-07T00:00:00Z,2017020217,H,1,3,5,0,MIN,0,1.0,2,0,0,4,0.0,1,0,0,27,34,BOS,6,0,1
0.4677,33,29,2017-11-02T23:30:00Z,2017020188,H,1,1,3,0,DET,0,0.5,2,1,1,2,0.5,2,0,0,25,30,OTT,9,0,1
0.4912,29,28,2018-04-03T23:00:00Z,2017021230,H,1,4,5,0,PHI,0,0.0,2,2,1,3,0.3333,2,0,0,31,37,NYI,2,0,1
0.3636,42,24,2017-11-19T23:00:00Z,2017020306,R,1,3,4,0,DET,0,0.6666,2,1,1,6,0.1666,3,0,0,24,37,COL,21,0,1
0.4285,28,21,2018-01-19T00:30:00Z,2017020700,R,1,1,4,0,OTT,0,1.0,2,0,0,3,0.0,2,0,0,21,37,STL,19,0,1
0.4931,37,36,2017-10-30T23:30:00Z,2017020174,R,1,5,8,0,FLA,0,1.0,2,0,2,5,0.4,3,0,0,23,38,TBL,14,0,1
0.5322,29,33,2017-10-26T23:00:00Z,2017020139,R,1,3,6,0,TOR,0,1.0,2,0,0,1,0.0,1,0,0,34,38,CAR,12,0,1
0.5967,25,37,2017-12-10T00:00:00Z,2017020445,R,1,2,6,0,MTL,0,0.6666,2,1,2,4,0.5,3,0,0,24,40,EDM,22,0,1
0.6031,25,38,2018-01-06T18:00:00Z,2017020633,H,1,3,6,0,STL,0,1.0,2,0,1,4,0.25,1,0,0,31,39,PHI,4,0,1
