assists,gameDate,gameId,gamesPlayed,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,losses,opponentTeamAbbrev,otLosses,penaltyMinutes,playerFirstName,playerHeight,playerLastName,playerName,playerPositionCode,playerShootsCatches,savePctg,saves,shotsAgainst,teamAbbrev,timeOnIce
0,2017-10-21T23:30:00Z,2017020121,1,1,0,3,2.7863,0,VGK,1,0,Jake,74,Allen,Jake Allen,G,L,0.8636,19,22,STL,3876
0,2017-10-21T23:00:00Z,2017020112,1,1,0,4,3.8105,0,BOS,0,0,Robin,76,Lehner,Robin Lehner,G,L,0.8709,27,31,BUF,3779
0,2017-10-21T23:00:00Z,2017020114,1,1,0,7,7,1,TBL,0,0,Antti,74,Niemi,Antti Niemi,G,L,0.7812,25,32,PIT,3600
0,2017-10-21T23:00:00Z,2017020114,1,1,0,1,1,0,PIT,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.9655,28,29,TBL,3600
0,2017-10-21T23:00:00Z,2017020118,1,1,0,3,3,0,CAR,0,0,Ben,79,Bishop,Ben Bishop,G,L,0.923,36,39,DAL,3600
0,2017-10-21T23:00:00Z,2017020112,1,1,0,5,4.7821,0,BUF,1,0,Anton,71,Khudobin,Anton Khudobin,G,L,0.8809,37,42,BOS,3764
0,2017-10-21T23:00:00Z,2017020115,1,1,0,3,3,0,SJS,0,0,Thomas,73,Greiss,Thomas Greiss,G,L,0.9032,28,31,NYI,3600
0,2017-10-21T23:00:00Z,2017020117,1,1,0,4,4,0,CBJ,0,0,Jonathan,73,Quick,Jonathan Quick,G,L,0.8888,32,36,LAK,3600
0,2017-10-21T22:00:00Z,2017020119,1,1,0,2,2,0,ARI,0,0,Corey,74,Crawford,Corey Crawford,G,L,0.931,27,29,CHI,3600
0,2017-10-21T17:00:00Z,2017020111,1,1,0,1,1,0,EDM,0,0,Brian,74,Elliott,Brian Elliott,G,L,0.9583,23,24,PHI,3600
0,2017-10-21T16:30:00Z,2017020110,1,1,0,2,2,0,NSH,0,0,Henrik,73,Lundqvist,Henrik Lundqvist,G,L,0.92,23,25,NYR,3600
0,2017-10-20T23:30:00Z,2017020106,1,1,0,3,2.9524,0,DET,0,0,Braden,74,Holtby,Braden Holtby,G,L,0.9189,34,37,WSH,3658
0,2017-10-20T23:30:00Z,2017020106,1,1,0,4,3.9194,0,WSH,1,0,Petr,74,Mrazek,Petr Mrazek,G,L,0.9024,37,41,DET,3674
0,2017-10-20T23:00:00Z,2017020104,1,1,0,2,2,0,BUF,0,0,Jacob,78,Markstrom,Jacob Markstrom,G,L,0.909,20,22,VAN,3600
0,2017-10-20T23:00:00Z,2017020108,1,1,0,3,3,0,MIN,0,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.8888,24,27,WPG,3600
0,2017-10-20T23:00:00Z,2017020109,1,1,0,6,6,1,ANA,0,0,Carey,75,Price,Carey Price,G,L,0.8666,39,45,MTL,3600
0,2017-10-19T23:30:00Z,2017020099,1,1,0,5,4.9086,0,NJD,1,0,Craig,74,Anderson,Craig Anderson,G,L,0.8913,41,46,OTT,3667
0,2017-10-19T23:30:00Z,2017020100,1,1,0,2,1.8537,0,EDM,1,0,Anton,75,Forsberg,Anton Forsberg,G,L,0.9523,40,42,CHI,3884
0,2017-10-19T23:30:00Z,2017020100,1,1,0,1,0.9319,0,CHI,0,2,Cam,76,Talbot,Cam Talbot,G,L,0.9677,30,31,EDM,3863
0,2017-10-19T23:00:00Z,2017020103,1,1,0,4,4,0,ARI,0,0,Ben,79,Bishop,Ben Bishop,G,L,0.8709,27,31,DAL,3600
0,2017-10-19T23:00:00Z,2017020096,1,1,0,3,2.7692,0,NYR,0,0,Jaroslav,71,Halak,Jaroslav Halak,G,L,0.9268,38,41,NYI,3900
0,2017-10-19T23:00:00Z,2017020098,1,1,0,0,0,0,CBJ,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,1,43,43,TBL,3600
0,2017-10-19T23:00:00Z,2017020097,1,1,0,0,0,0,PHI,0,0,Pekka,77,Rinne,Pekka Rinne,G,L,1,28,28,NSH,3600
0,2017-10-19T23:00:00Z,2017020096,1,1,0,3,2.7742,0,NYI,1,0,Henrik,73,Lundqvist,Henrik Lundqvist,G,L,0.921,35,38,NYR,3893
0,2017-10-18T23:30:00Z,2017020092,1,1,0,3,3,0,DET,0,0,Curtis,74,McElhinney,Curtis McElhinney,G,L,0.909,30,33,TOR,3600
1,2017-10-18T23:00:00Z,2017020093,1,1,0,2,2,0,CHI,0,0,Jake,74,Allen,Jake Allen,G,L,0.9166,22,24,STL,3600
0,2017-10-17T23:30:00Z,2017020081,1,1,0,4,3.6923,0,NJD,1,0,Peter,73,Budaj,Peter Budaj,G,L,0.8823,30,34,TBL,3900
0,2017-10-17T23:30:00Z,2017020085,1,1,0,0,0,0,OTT,0,0,Anders,78,Nilsson,Anders Nilsson,G,L,1,32,32,VAN,3600
0,2017-10-17T23:30:00Z,2017020091,1,1,0,2,2,0,MTL,0,0,Martin,76,Jones,Martin Jones,G,L,0.9333,28,30,SJS,3600
0,2017-10-17T23:30:00Z,2017020081,1,1,0,4,3.6942,0,TBL,0,0,Cory,75,Schneider,Cory Schneider,G,L,0.8918,33,37,NJD,3898
0,2017-10-17T23:30:00Z,2017020088,1,1,0,1,1,0,ARI,0,0,Ben,79,Bishop,Ben Bishop,G,L,0.9642,27,28,DAL,3600
0,2017-10-17T23:00:00Z,2017020084,1,1,0,0,0,0,WSH,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,1,30,30,TOR,3600
0,2017-10-17T23:00:00Z,2017020086,1,1,0,4,4,1,NSH,0,0,Semyon,74,Varlamov,Semyon Varlamov,G,L,0.8823,30,34,COL,3600
0,2017-10-17T23:00:00Z,2017020087,1,1,0,5,5,1,CBJ,0,0,Steve,76,Mason,Steve Mason,G,R,0.8717,34,39,WPG,3600
0,2017-10-17T23:00:00Z,2017020090,1,1,0,4,3.7578,0,BUF,0,0,Malcolm,74,Subban,Malcolm Subban,G,L,0.8823,30,34,VGK,3832
0,2017-10-17T23:00:00Z,2017020082,1,1,0,5,4.9234,0,PIT,1,0,Henrik,73,Lundqvist,Henrik Lundqvist,G,L,0.8484,28,33,NYR,3656
0,2017-10-17T23:00:00Z,2017020090,1,1,0,5,4.9627,0,VGK,1,0,Chad,75,Johnson,Chad Johnson,G,L,0.8387,26,31,BUF,3627
0,2017-10-17T23:00:00Z,2017020087,1,1,0,2,2,0,WPG,0,0,Joonas,75,Korpisalo,Joonas Korpisalo,G,L,0.923,24,26,CBJ,3600
0,2017-10-17T23:00:00Z,2017020083,1,1,0,1,1,0,FLA,0,0,Michal,73,Neuvirth,Michal Neuvirth,G,L,0.9756,40,41,PHI,3600
0,2017-10-15T20:00:00Z,2017020077,1,1,0,1,1,0,BOS,0,0,Malcolm,74,Subban,Malcolm Subban,G,L,0.9545,21,22,VGK,3600
0,2017-10-14T23:30:00Z,2017020071,1,1,0,1,0.9528,0,NSH,0,0,Corey,74,Crawford,Corey Crawford,G,L,0.9736,37,38,CHI,3778
0,2017-10-14T23:30:00Z,2017020076,1,1,0,1,1,0,SJS,0,0,Thomas,73,Greiss,Thomas Greiss,G,L,0.9756,40,41,NYI,3600
0,2017-10-14T23:30:00Z,2017020071,1,1,0,2,1.9022,0,CHI,1,0,Pekka,77,Rinne,Pekka Rinne,G,L,0.9428,33,35,NSH,3785
0,2017-10-14T23:30:00Z,2017020075,1,1,0,2,2,0,BUF,0,0,Jonathan,73,Quick,Jonathan Quick,G,L,0.92,23,25,LAK,3600
0,2017-10-14T23:00:00Z,2017020070,1,1,0,4,3.9856,0,MIN,0,0,Sergei,74,Bobrovsky,Sergei Bobrovsky,G,L,0.8095,17,21,CBJ,3613
0,2017-10-14T23:00:00Z,2017020065,1,1,0,2,2,0,NYR,0,0,Keith,75,Kinkaid,Keith Kinkaid,G,L,0.9354,29,31,NJD,3600
0,2017-10-14T23:00:00Z,2017020063,1,1,0,4,3.9506,0,TOR,1,0,Carey,75,Price,Carey Price,G,L,0.8181,18,22,MTL,3645
0,2017-10-14T23:00:00Z,2017020067,1,1,0,3,3,0,FLA,0,0,Matt,76,Murray,Matt Murray,G,L,0.9347,43,46,PIT,3600
0,2017-10-14T23:00:00Z,2017020074,1,1,0,5,5,1,CGY,0,0,Jacob,78,Markstrom,Jacob Markstrom,G,L,0.8148,22,27,VAN,3600
0,2017-10-14T23:00:00Z,2017020066,1,1,0,8,8,1,PHI,0,0,Philipp,73,Grubauer,Philipp Grubauer,G,L,0.7837,29,37,WSH,3600
0,2017-10-14T23:00:00Z,2017020070,1,1,0,5,4.993,0,CBJ,1,0,Devan,78,Dubnyk,Devan Dubnyk,G,L,0.8571,30,35,MIN,3605
0,2017-10-14T23:00:00Z,2017020066,1,1,0,2,2,0,WSH,0,0,Brian,74,Elliott,Brian Elliott,G,L,0.913,21,23,PHI,3600
0,2017-10-14T23:00:00Z,2017020063,1,1,0,3,2.9629,0,MTL,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.9117,31,34,TOR,3645
0,2017-10-14T22:00:00Z,2017020068,1,1,0,1,1,0,CAR,0,0,Connor,76,Hellebuyck,Connor Hellebuyck,G,L,0.9655,28,29,WPG,3600
0,2017-10-13T23:30:00Z,2017020062,1,1,0,3,3,0,VGK,0,0,Petr,74,Mrazek,Petr Mrazek,G,L,0.8888,24,27,DET,3600
0,2017-10-13T23:00:00Z,2017020058,1,1,0,5,5,1,WSH,0,0,Cory,75,Schneider,Cory Schneider,G,L,0.8214,23,28,NJD,3600
0,2017-10-13T23:00:00Z,2017020058,1,1,0,2,2,0,NJD,0,0,Braden,74,Holtby,Braden Holtby,G,L,0.913,21,23,WSH,3600
0,2017-10-12T23:30:00Z,2017020051,1,1,0,4,4,0,PIT,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.9,36,40,TBL,3600
0,2017-10-12T23:30:00Z,2017020052,1,1,0,5,5,1,FLA,0,0,Jake,74,Allen,Jake Allen,G,L,0.8684,33,38,STL,3600
0,2017-10-12T23:30:00Z,2017020057,1,1,0,2,2,0,BUF,0,0,Martin,76,Jones,Martin Jones,G,L,0.92,23,25,SJS,3600
0,2017-10-12T23:30:00Z,2017020054,1,1,0,2,2,0,CHI,0,0,Devan,78,Dubnyk,Devan Dubnyk,G,L,0.9473,36,38,MIN,3600
1,2017-10-12T23:00:00Z,2017020056,1,1,0,2,2,0,ARI,0,2,Jimmy,73,Howard,Jimmy Howard,G,L,0.9428,33,35,DET,3600
0,2017-10-12T23:00:00Z,2017020053,1,1,0,1,1,0,DAL,0,2,Pekka,77,Rinne,Pekka Rinne,G,L,0.9677,30,31,NSH,3600
0,2017-10-11T23:30:00Z,2017020048,1,1,0,3,3,0,BOS,0,0,Semyon,74,Varlamov,Semyon Varlamov,G,L,0.8695,20,23,COL,3600
0,2017-10-11T23:30:00Z,2017020047,1,1,0,2,2,0,WSH,0,0,Matt,76,Murray,Matt Murray,G,L,0.909,20,22,PIT,3600
0,2017-10-11T23:30:00Z,2017020050,1,1,0,4,3.9322,0,CGY,1,0,Jonathan,73,Quick,Jonathan Quick,G,L,0.8918,33,37,LAK,3662
0,2017-10-11T23:30:00Z,2017020050,1,1,0,3,2.9492,0,LAK,0,2,Mike,76,Smith,Mike Smith,G,L,0.9333,42,45,CGY,3662
0,2017-10-11T23:30:00Z,2017020046,1,1,0,3,3,0,TOR,0,0,Cory,75,Schneider,Cory Schneider,G,L,0.94,47,50,NJD,3600
0,2017-10-11T23:00:00Z,2017020049,1,1,0,2,2,0,NYI,0,0,John,75,Gibson,John Gibson,G,L,0.9512,39,41,ANA,3600
0,2017-10-10T23:30:00Z,2017020043,1,1,0,2,2,0,DET,0,0,Ben,79,Bishop,Ben Bishop,G,L,0.92,23,25,DAL,3600
0,2017-10-10T23:30:00Z,2017020041,1,1,0,1,1,0,MTL,0,0,Corey,74,Crawford,Corey Crawford,G,L,0.9761,41,42,CHI,3600
0,2017-10-10T23:00:00Z,2017020040,1,1,0,1,0.9328,0,CAR,0,0,Sergei,74,Bobrovsky,Sergei Bobrovsky,G,L,0.9736,37,38,CBJ,3859
0,2017-10-10T23:00:00Z,2017020044,1,1,0,2,1.8461,0,VAN,0,2,Craig,74,Anderson,Craig Anderson,G,L,0.9285,26,28,OTT,3900
0,2017-10-10T23:00:00Z,2017020040,1,1,0,2,1.8872,0,CBJ,1,0,Scott,78,Darling,Scott Darling,G,L,0.9259,25,27,CAR,3815
0,2017-10-10T23:00:00Z,2017020045,1,1,0,2,2,0,ARI,0,0,Marc-Andre,74,Fleury,Marc-Andre Fleury,G,L,0.9393,31,33,VGK,3600
0,2017-10-10T23:00:00Z,2017020039,1,1,0,1,1,0,NYR,0,0,Carter,73,Hutton,Carter Hutton,G,L,0.9696,32,33,STL,3600
0,2017-10-10T23:00:00Z,2017020044,1,1,0,2,1.8623,0,OTT,1,0,Jacob,78,Markstrom,Jacob Markstrom,G,L,0.9523,40,42,VAN,3866
0,2017-10-09T23:30:00Z,2017020036,1,1,0,4,3.8014,0,TBL,1,0,Philipp,73,Grubauer,Philipp Grubauer,G,L,0.9,36,40,WSH,3788
0,2017-10-09T23:30:00Z,2017020036,1,1,0,3,2.8685,0,WSH,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.8846,23,26,TBL,3765
0,2017-10-09T23:00:00Z,2017020037,1,1,0,5,5,1,WPG,0,0,Cam,76,Talbot,Cam Talbot,G,L,0.8837,38,43,EDM,3600
0,2017-10-09T23:00:00Z,2017020035,1,1,0,3,2.8511,0,CHI,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.8571,18,21,TOR,3788
0,2017-10-09T23:00:00Z,2017020035,1,1,0,4,3.7666,0,TOR,1,0,Anton,75,Forsberg,Anton Forsberg,G,L,0.9069,39,43,CHI,3823
0,2017-10-09T23:00:00Z,2017020038,1,1,0,0,0,0,ANA,0,0,Mike,76,Smith,Mike Smith,G,L,1,43,43,CGY,3600
0,2017-10-09T19:00:00Z,2017020034,1,1,0,2,2,0,BUF,0,0,Cory,75,Schneider,Cory Schneider,G,L,0.92,23,25,NJD,3600
0,2017-10-09T17:00:00Z,2017020032,1,1,0,0,0,0,BOS,0,0,Semyon,74,Varlamov,Semyon Varlamov,G,L,1,29,29,COL,3600
0,2017-10-09T17:00:00Z,2017020033,1,1,0,2,1.8532,0,NYI,0,0,Jake,74,Allen,Jake Allen,G,L,0.9523,40,42,STL,3885
0,2017-10-09T17:00:00Z,2017020033,1,1,0,2,1.8575,0,STL,1,0,Thomas,73,Greiss,Thomas Greiss,G,L,0.9428,33,35,NYI,3876
0,2017-10-08T00:00:00Z,2017020027,1,1,0,6,6,1,CGY,0,0,Steve,76,Mason,Steve Mason,G,R,0.8666,39,45,WPG,3600
0,2017-10-07T23:30:00Z,2017020025,1,1,0,1,1,0,CBJ,0,0,Corey,74,Crawford,Corey Crawford,G,L,0.9696,32,33,CHI,3600
0,2017-10-07T23:30:00Z,2017020025,1,1,0,5,5,1,CHI,0,0,Joonas,75,Korpisalo,Joonas Korpisalo,G,L,0.8275,24,29,CBJ,3600
0,2017-10-07T23:30:00Z,2017020030,1,1,0,1,1,0,SJS,0,0,Jonathan,73,Quick,Jonathan Quick,G,L,0.96,24,25,LAK,3600
0,2017-10-07T23:00:00Z,2017020017,1,1,0,1,0.923,0,OTT,0,0,Jimmy,73,Howard,Jimmy Howard,G,L,0.9736,37,38,DET,3900
0,2017-10-07T23:00:00Z,2017020029,1,1,0,2,1.9867,0,ANA,0,0,Brian,74,Elliott,Brian Elliott,G,L,0.913,21,23,PHI,3624
0,2017-10-07T23:00:00Z,2017020021,1,1,0,0,0,0,NSH,0,0,Matt,76,Murray,Matt Murray,G,L,1,26,26,PIT,3600
0,2017-10-07T23:00:00Z,2017020020,1,1,0,3,3,0,BUF,0,0,Jaroslav,71,Halak,Jaroslav Halak,G,L,0.8965,26,29,NYI,3600
0,2017-10-07T23:00:00Z,2017020024,1,1,0,2,2,0,DAL,0,0,Jake,74,Allen,Jake Allen,G,L,0.95,38,40,STL,3600
0,2017-10-07T23:00:00Z,2017020029,1,1,0,3,2.9637,0,PHI,1,0,John,75,Gibson,John Gibson,G,L,0.9189,34,37,ANA,3644
0,2017-10-07T23:00:00Z,2017020023,1,1,0,4,3.7441,0,CAR,1,0,Alex,72,Stalock,Alex Stalock,G,L,0.9047,38,42,MIN,3846
0,2017-10-07T23:00:00Z,2017020016,1,1,0,5,5,0,NYR,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.8571,30,35,TOR,3600
0,2017-10-07T23:00:00Z,2017020023,1,1,0,4,3.6923,0,MIN,0,0,Scott,78,Darling,Scott Darling,G,L,0.8518,23,27,CAR,3900
0,2017-10-07T23:00:00Z,2017020017,1,1,0,1,0.9242,0,DET,1,0,Craig,74,Anderson,Craig Anderson,G,L,0.9666,29,30,OTT,3895
0,2017-10-07T23:00:00Z,2017020021,1,1,0,4,4,1,PIT,0,0,Juuse,71,Saros,Juuse Saros,G,L,0.8823,30,34,NSH,3600
0,2017-10-07T22:00:00Z,2017020026,1,1,0,1,0.9574,0,ARI,0,0,Marc-Andre,74,Fleury,Marc-Andre Fleury,G,L,0.9642,27,28,VGK,3760
0,2017-10-07T22:00:00Z,2017020026,1,1,0,2,1.8818,0,VGK,1,0,Antti,72,Raanta,Antti Raanta,G,L,0.9523,40,42,ARI,3826
0,2017-10-07T18:00:00Z,2017020019,1,1,0,1,1,0,COL,0,0,Cory,75,Schneider,Cory Schneider,G,L,0.9756,40,41,NJD,3600
0,2017-10-06T23:30:00Z,2017020014,1,1,0,3,3,0,FLA,0,0,Andrei,75,Vasilevskiy,Andrei Vasilevskiy,G,L,0.9166,33,36,TBL,3600
0,2017-10-05T23:30:00Z,2017020009,1,1,0,2,2,0,MIN,0,0,Jimmy,73,Howard,Jimmy Howard,G,L,0.9487,37,39,DET,3600
0,2017-10-05T23:30:00Z,2017020008,1,1,0,4,3.6923,0,OTT,0,0,Braden,74,Holtby,Braden Holtby,G,L,0.875,28,32,WSH,3900
0,2017-10-05T23:30:00Z,2017020008,1,1,0,4,3.6923,0,WSH,1,0,Craig,74,Anderson,Craig Anderson,G,L,0.8571,24,28,OTT,3900
0,2017-10-05T23:00:00Z,2017020006,1,1,0,2,1.8461,0,BUF,0,0,Carey,75,Price,Carey Price,G,L,0.9555,43,45,MTL,3900
0,2017-10-05T23:00:00Z,2017020006,1,1,0,2,1.8513,0,MTL,1,0,Robin,76,Lehner,Robin Lehner,G,L,0.95,38,40,BUF,3889
0,2017-10-05T00:00:00Z,2017020002,1,1,0,5,4.8979,0,STL,1,0,Matt,76,Murray,Matt Murray,G,L,0.8529,29,34,PIT,3675
0,2017-10-05T00:00:00Z,2017020003,1,1,0,0,0,0,CGY,0,0,Cam,76,Talbot,Cam Talbot,G,L,1,27,27,EDM,3600
0,2017-10-05T00:00:00Z,2017020002,1,1,0,4,3.9183,0,PIT,0,0,Jake,74,Allen,Jake Allen,G,L,0.8787,29,33,STL,3675
0,2017-10-04T22:00:00Z,2017020001,1,1,0,2,2,0,WPG,0,0,Frederik,76,Andersen,Frederik Andersen,G,L,0.9459,35,37,TOR,3600
